"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",0.958042575982093,1.52428240843419,2.57122968811364,0.729896251680304,1.75594849502533,1.44496220339783,1.53896893105934,0.684674641999305,0.684329990949928,0.476844928244983,1.87480156739635,1.99555546081901,2.30268910162864,0.496170893959055,0.875323430940642,-0.261631702897003,-1.36580086503136,1.01865455742903,-0.88832808063836,-0.769861279268484,-1.17050504792827,-0.528655371047946,-1.95205231235608,-0.409181215272584,-3.2174291093256,-1.39308549965528,-2.13008198701411,-1.20399535064386,-1.71254399974744,-2.19408683366568,-1.36461684611797,0.417714316291145,-1.94508229507858,-2.14050925040149,0.469186632534634,-0.564497215007793,-1.95430640452511,-0.329770940005614,-0.871965885000811,-1.51668782633889,-1.72380812351369,-2.88582942653683,-1.90538169573994,-1.07269997782232,-2.31639444911019,1.30489513212445,1.19338890587211,-0.5626458967346,2.10886937422024,0.156670589790846,1.71506799909433,1.35073634599575,1.59356305779754,1.153181587603,2.60718984078495,1.48564016772842,1.8477777156857,0.785785119890431,0.144989548241167,1.08440342571151
"2",1.05239377001059,1.6678516606202,0.233394252827806,0.780372541151011,2.50067986981968,0.113919835069516,1.59662892300013,1.86129363411032,1.55363801624442,-0.445733255826871,0.624561051544393,0.310577048017938,3.58219062064832,1.88870152092947,-0.154272184163904,-1.87493890120198,-1.25576506904946,-1.00741961706641,0.255623304477861,-1.40083405548842,-0.460915329926746,-0.287854761185008,-2.77057776498702,-2.15106795386034,-0.0221843586576561,-0.880490861378498,-2.19533608061908,-0.573780119251291,-1.06737580858698,-3.12994851846541,-1.64877565999668,-1.57372563405159,0.0268299155624679,-0.860020529365413,-0.524019832688521,-2.21916415310813,-1.34725750583017,-0.844240211165845,-0.700188516528126,-0.52272605238555,-1.0155406568666,-2.8279450627242,-1.73973085708008,-2.14286629587841,-0.757648386235665,2.48044731740748,0.60554819421131,2.23681064514418,0.0141313606951198,1.03426742889311,1.93268444816114,1.07929234347872,0.442921225724804,1.95143199161999,1.05649402054624,0.50656415400318,1.93491849294826,2.3966487927286,1.42381299833113,1.25771461569265
"3",2.84194316934842,0.91257482340689,0.0230796104411866,2.77929552504565,-0.0555394320356734,0.64848659029039,2.61144955123629,0.195654141122372,1.44058820241546,1.92506488285091,2.13843706026349,1.09803268579831,1.43993784257503,1.19430428774863,2.67854829414538,-0.265240463294518,-1.18553078710455,0.0236216803277685,-1.75208822201859,-1.70778230925499,-1.57076284543938,-1.45546712846501,-1.16011791329446,-1.24196512348898,-2.68391524363294,-1.6583543164224,-0.866687791195099,-2.18057649663944,-0.911135083304157,-0.611832447072884,-1.7044499013866,-1.10610028294264,-1.08338830217331,-1.94105847247251,-2.30847403003473,-2.54772359766808,-0.495127969810001,-0.874905341458801,-0.489930948119932,-0.749263913902942,-2.01469092894905,-1.86418532756367,-0.761177987722771,-0.78356880869354,-1.93382050185549,1.51503798864121,0.277369957170604,-0.228357399253913,1.30371251990642,2.24516493334793,1.95423904310129,2.96136310531173,-0.113829065008444,1.60229015111761,2.76347279471264,1.63899428344723,1.61461421331411,1.0021928187263,-1.07654778387162,0.554126009737874
"4",1.13664383486456,1.71051199195882,4.30717537838239,-0.0711681772257562,1.72695574122979,1.03729389051167,1.18745382093077,2.55016637499627,1.69584719013272,-0.463175087740433,2.2190716689986,2.28709915178881,1.11286897095799,0.805303199606065,0.875432010795132,-2.08179452747632,-3.64760033045943,-0.56578325186775,-0.775761262611234,-1.64980148780241,-1.92772911900511,-0.0728296200953598,-1.36845806235905,-0.405201817713328,-1.31193349374163,-0.114636909516938,-1.45363858777589,-1.60799427391057,-1.65522297522099,-0.505752990790585,-1.74556242554751,-2.78795370149425,-0.515456781712165,-2.39448877550715,-0.931693544074787,0.558146075948072,-0.496419075170313,0.720896149486495,-0.127621417851423,-2.94260299124628,0.0600608887166632,-2.31028001779439,-1.12025860305739,-0.738795485248872,-0.0169716317013902,0.563293991489251,0.0831884454131435,0.841992309407322,2.40745170221433,1.11306289771182,-0.218022321692239,2.15707057146859,1.17226721222205,0.701969053654581,0.656379387998397,-0.0466737407528715,0.917260106266951,-0.0248648332081773,0.807862200109254,0.683423104111468
"5",1.50323442889481,1.15346013191511,0.957089105573431,1.19489509935366,0.851034317420441,2.04464266246779,2.08678901376498,0.187740108420112,0.978148743444966,1.37563038221807,1.6502212502772,1.91523083721621,1.4705325278163,1.83803792758624,0.849275494264191,-0.395813476612157,-2.39088500348045,-2.19414492838347,-0.68489543784426,-1.03420545859167,-2.73643297266076,-1.83480845122833,1.33900222573667,-0.157713658567366,-1.2164122838581,-0.851917431159988,-1.326905938719,-0.809047273788987,-2.02254455005267,-0.690202617441093,-0.316867685012753,-1.75380663223488,-0.807861220443931,-0.300547844900229,-2.26374614683561,-0.628176193205826,-1.32894135542005,-2.45858780148422,-0.253487937652514,-0.708721461467809,-3.5125772106471,-2.17507941686725,-1.43012298783828,-0.971734018835408,-1.95187687425694,2.00440382422092,2.84277705557178,0.0274177982224443,1.15147260628442,1.94086574806888,-0.652162889055668,-0.38249793593792,0.36922552364148,1.42401205006145,0.371624651749884,4.81993867193365,-0.825770884225691,1.61316943147113,2.83537178772478,0.273252573389375
"6",2.8093046830906,1.42602166012302,1.39246728774803,2.99660151788625,1.77798521805803,-0.556306847217791,1.87309972599085,1.1953188476026,1.99359374941042,1.34448751755565,1.23834435866951,1.55159702783265,1.16400592710762,0.0738391055233881,4.27828417027365,-0.209098670689129,-1.37824721374464,-1.47687295605754,-2.48527893293424,-1.09826516307421,-1.51520873206542,-0.680408782926051,-2.52210761168458,-2.15493490742616,-0.0126908177683366,-1.92102861988916,-3.62652407937454,-1.66514602195829,-3.39665224428184,-2.36488474980399,-1.04936355025702,0.702480093672498,-0.437263051382767,-2.01369219089902,-0.358529628100969,-1.70278843718726,-1.45731283820507,-2.29209662084595,-2.68332736785753,-0.764055645574738,-0.904466167982003,0.683483350014737,-0.292937971741664,-0.738658716354598,-3.36484568672814,2.05153722198824,1.34485752950083,-0.70034461314037,0.987842102003682,2.71821985625634,3.29956576057814,0.709628903212424,1.0590197068426,1.25023029810735,1.32338509548107,0.312140829199329,0.485401181310796,1.04102201214981,0.89616964651515,1.84340445344777
"7",1.75475307601537,2.39067588317552,1.93040654406002,1.19286198469736,1.23301491536609,0.944082630814899,2.2086101408818,1.82682615685265,0.463025342689919,1.85770426033205,1.21821178924633,0.255705830338963,-0.554635905311499,-0.0196140464922374,1.24379960213854,-2.09460605235704,-1.37144690483833,0.199098406373851,-2.8471851473078,0.426260491652006,1.37258267138326,-1.92333809554194,-0.935256806624788,-1.4927995844494,-0.917313814917203,-2.91305609405916,-2.43048384146962,-0.993331434990682,-0.680927650532733,0.461553619975514,-2.96252371627863,0.391846555537118,-1.08448260907575,-1.25021188048345,-1.64590927500142,-1.3861209784642,-1.26901465249757,-2.38530325287992,-1.46859005528902,-1.36749011988835,-1.59419035293474,0.644967952724669,-2.7472925713069,-1.57017375870981,-0.933503946010862,1.21935400688451,0.863765113392871,0.851722873975672,2.69802718181593,2.19460808148132,1.52522679993733,0.301678682628334,-0.354239295457566,0.541426343831249,1.98012140952066,1.01163355869412,-0.084471100041293,1.3341547522584,1.2361942365994,3.50361204793619
"8",0.0329952752143993,1.73323800065474,0.81427588411219,-0.0617841940004605,1.93101722285238,2.05446294836642,0.72366195763655,1.88479184891356,0.96751180970097,1.48748274733574,3.45947235612372,0.693543279486816,-0.37307054882131,0.80357563433751,0.85430719795441,0.00605155080053089,-2.3028128183865,-0.225847380583153,-3.09452926141821,-2.45994132113255,-0.112241282049697,-3.56451850676483,-0.296890396556873,-2.07810706117623,-1.00000435527385,-1.74562459607511,-1.23325060264177,-1.77269151623232,-1.39721519931616,-1.47209011454246,-2.96253111999352,-1.3311982154622,0.0132851595139471,-2.0756590670605,-1.33805367721569,-0.316824959135507,-1.04409795722334,-0.141187999802723,-0.799644994382286,-1.12843925214543,0.885205317970733,1.46246581043389,-0.619184881618651,0.182857324880921,-2.73249962282492,-1.380107901,-0.281134569738847,1.94516853431987,3.33435306298242,1.88924716129355,1.67369877000574,4.26964154310524,0.369024019933395,1.3526115887523,-0.195463862821307,0.0692903185093753,0.919972223952694,1.51351125416711,1.3371011511844,0.872826280900898
"9",0.336249682145926,0.697170948508225,1.53996457835306,0.35833309876539,2.35862014909884,0.484293374061859,2.64998374823413,0.721355870173071,1.76391705776536,0.290248727742327,1.29941806617524,0.258496520285883,0.945563567248248,2.7748596837949,1.3229677841756,-1.86643033717296,-3.36843564200357,-0.913101324392751,-0.825623254492659,-1.57651651651349,0.29867468986628,-2.71985497664022,-0.326304621844663,-1.03735380605563,-0.67876165710195,0.669121386172268,-2.25493261897361,-1.00255224270104,-0.827736582779268,0.402140895535145,-1.3997315596949,-2.06936261126332,-1.72907833087167,-1.32095304010741,-2.05643395490378,-1.5872182801899,0.160247419625605,-1.62253940129442,-1.48597734207868,-1.80913577291428,-1.61136089664786,-0.600401564419211,0.192933101160069,-1.73486974776621,-2.30474408506985,2.65926692062677,1.21596627095009,1.33900191415714,3.50620764674613,1.51408894222328,-0.169865984258649,0.528768002693147,1.29521334823306,1.13537108100761,-0.612530867643244,0.697929537475651,3.0772096071564,0.629081533903518,0.899373044405938,1.48976882132905
"10",0.793817107483431,2.38828669603448,1.60844360496848,1.72493905648827,1.24676916790029,1.46677099925633,0.858522338289377,1.31898107291179,2.2294506862105,2.22584493747885,1.08118504888345,1.63477494759689,0.658411697016891,1.29524385219591,-0.328945543171579,-0.866167533979642,-1.51489014233004,-0.683406677039731,-1.19526298394791,-0.528997794635784,-0.245555604102569,-1.02422572320645,-1.17124540707593,-2.71959608685038,-1.98753547860704,-1.72128334354768,-1.95728985272762,-1.24157581492787,-2.70641273566677,-0.609118917336035,-1.01058217513557,-2.52714421958501,-0.633232604167809,-0.668174369266122,-2.01269921478091,-0.968405958539927,-1.887233450507,-1.29052937831341,-3.33968620362054,-1.45390766520322,-0.678683562017218,-1.32176946725587,-1.56836868066523,-1.74017281226256,-0.356488632274096,0.488848528947006,0.742179022402956,0.597005261264204,0.845853753152966,0.0810624739467949,2.37202891939347,2.38751886102254,2.28480187217372,0.51664761713515,1.28589895848394,3.37373368299168,1.37770448084728,0.912888203789425,1.33952865982937,2.82144652465208
"11",-0.110378076874018,-0.34095601835136,-1.54984038195517,-1.71006274598325,-0.316901237361387,-0.842231304249048,-1.44024404196323,-0.373195722503802,-3.27296457576686,0.404173892592767,-3.84237767651073,-2.32496750478004,-1.27972334925605,-1.00302547608559,-0.844157231641412,-1.13262240202471,-0.680964108619203,-1.82586517452288,0.516111829297143,0.427561029129387,-0.190197166351624,-0.451537124687652,-2.07771601574273,-3.96378531586484,-1.53035873037986,-2.17045918016634,-0.284919161315777,-1.38150922096661,-2.58779580962592,-0.144149229227956,-1.24193421634877,3.19159197945022,1.44411164793046,1.56808538035343,2.7676798348833,0.800814499588069,0.860777406134168,2.84884694402566,0.307425400692136,0.058500000319208,1.45243409489086,0.0222794312359025,1.45312504372737,2.10713290816716,2.93787187432582,0.716396218062745,0.979648574344369,1.0497830786157,0.0104035350274927,1.9047370191264,2.90501692063817,1.16181137473241,1.23481867490177,1.26373568950106,1.5459754128158,0.678648042755178,0.346393847933169,1.71354394404143,-0.445693293325838,0.681095963213909
"12",-0.876728480813879,-0.688145348363173,-1.17124927434593,-1.79841867142103,-2.42497634301922,-0.96870729253956,0.167507959842928,-2.69300822494767,-1.12935190085509,-0.3553634989458,-2.80182407290178,-0.674500917772191,-3.34775068113177,-1.42638894554878,-1.33270550895121,-1.66373869420945,0.536696324056322,-2.55592762121544,-0.662867199608198,-0.810527945255748,-0.333665893372136,-2.98784439096606,-1.30232635974123,0.233269974001616,-0.0589578940634751,-0.583594805093396,-1.0609539593539,-3.18532939431739,-1.34787418254321,-0.905940081576837,0.34701046631665,1.27808741696723,2.00731746922714,0.0881997148993686,2.15526221503153,0.662066634191998,1.24218398457175,0.584431239344221,2.17800884345184,1.58866529176866,1.41113010146553,0.0626914299925481,0.605169688804478,2.27833987320664,0.900779602113914,2.78208843192373,0.956308936838973,1.06476254463125,1.81461203454626,1.70556431400078,2.69132779667716,1.27228790227355,0.169022709548568,1.47401800596646,-1.18102868222752,1.77366154994781,2.05215013278424,2.79019470842579,0.682586260238484,0.774292708043665
"13",-0.773626680489916,-0.935666395972527,-1.20846538482243,-1.51831536521243,-1.89600257151998,-0.521140451612586,0.119685775061612,-1.95613784261605,-0.565619119349338,-3.11804903240794,-1.25207133169453,-2.29081454301751,-2.67309638561073,-0.703905399130143,-0.705873008553822,-0.906295261086183,-1.21285492479331,0.121027659747339,-0.324702240001359,-1.18815154755937,-0.699005699318865,-2.42582260000349,0.765357860853191,1.09907478191076,-0.490924510104117,-0.733105006241034,-2.21824275272274,-1.84806671236271,-2.58721166671567,-1.23905035918385,1.25316302061272,0.631652959548915,0.604559373959165,2.48364411894261,1.90081494594348,1.82779168243629,-0.112664024269027,3.24839647015932,1.38364903098122,0.000785276580544191,1.74372170426669,0.728727921445252,1.20358683267595,1.90625750601711,2.19725316659661,-0.672438019586125,2.00165725761854,1.20207738035459,1.66119731317287,1.62922260318835,-0.798025153841727,1.72083881795376,0.810264470592053,1.75192547062178,-0.480585630626449,0.285822093780117,1.71697479739073,-0.7000919045803,0.884014220908209,1.87287701168651
"14",-1.11326946317248,-1.85185825515697,0.904499719898578,-1.13345553197838,0.295265532270575,-1.34666084009498,-2.31394405152884,-0.903549864800993,-2.67477649260823,0.17562400628534,-1.01765813427451,0.604578279017761,-2.32543561805635,-2.17563172213475,-2.20632281505546,-2.45438310454144,0.269232661510113,-2.64417167078453,0.11043140621735,-1.53150908871396,-1.80648095311461,0.540593817457883,-0.741213170941771,-1.67898571935643,-2.49944888587013,-0.472323122526328,-1.69264819411982,-2.71359626401585,-3.20690602983831,-2.23650024749082,2.63783373605887,2.25411515883365,1.35373931875026,2.66901953392679,1.24966777988633,1.31754237923254,0.255018585679449,-0.233392992761238,-0.296512616732324,0.58558316555528,3.17346155476649,2.45656874747885,1.99165128300479,1.3965544808085,-0.201316040809568,0.0695034604512924,1.10741256182956,0.730009525689192,2.46125605524904,1.23324816465735,0.135539822249104,1.03340432321335,2.26968394754972,1.88709434290207,1.48381776049742,2.71441140889838,1.09569775177662,1.04036740836789,1.74582118890931,0.223702021599398
"15",-1.81945131208614,0.0970422711979396,-2.0049462736049,0.334898593813758,-0.886222204308139,-1.67728669092419,-2.13668117774953,-1.70839215566906,-0.782984577456851,-1.31966612351834,-0.986737718470454,-0.803018827853964,-0.277551956271821,-0.105699710763427,-2.28659401948001,-1.39974704951703,-1.1805880196961,-2.2025060970379,-1.76432927529704,-0.849302013223779,-1.79654491465554,-1.69750952715533,-3.30808724989014,-0.502507690237176,-0.625653809921187,-1.54158526248741,-1.54851365888294,-2.86932823495237,-0.480014769498502,-1.82212436752343,-0.876478905654351,0.0368039898090176,0.556224743536083,1.50930024907868,1.87272363721974,2.43820248963827,1.33665177127704,2.45422543571642,1.35231602889747,0.222751753529441,2.0638986463486,1.80286038500705,0.222375341274367,2.73127580731603,2.8668911369518,0.386939113916539,0.958388405637223,1.49733972527827,1.28660319035163,-0.134658060433219,1.23418142445845,1.96932681872749,1.65507408023584,1.54670043592731,2.02512427988465,1.60474142083403,0.908758572143217,2.11607212759673,1.34376645903888,0.963253319578295
"16",0.670982492367009,-1.7161902315832,-2.21192691151073,-1.20449575657495,-3.1681534648698,-3.75907959646505,-2.47400970380668,0.254073349534931,-1.94410491483287,-0.591016365116779,-0.294423863987451,-1.81693425668934,-2.21442065152619,-0.531225384194717,-1.80934530771225,-0.290139812770898,-1.00039854017651,-0.486965651916229,-0.60583271620758,-0.126872724239679,-2.71677064081136,-0.610230512505467,0.30752848421418,-1.12343342814579,-2.49352026903979,0.00672357182360306,-1.79622582567117,-1.60981374528131,-0.215061304686536,-1.16303848071249,0.0286250775819531,2.01063355317038,2.19270718129737,1.44154890344828,1.94578213247988,0.158672497889188,1.71113848330303,1.60719035813876,1.12536188235608,0.413151641207262,1.48049350444151,2.17356955283625,0.729248557814793,0.27342846165043,1.2789821741088,-0.0288120145639613,3.65690783409513,0.201366844572508,1.44488871501289,1.43766310754066,1.98091015494962,1.84389312904771,2.07110969455331,1.58546828275594,0.903133766133456,0.567436327865081,1.13858377233345,0.104857423463247,0.525476883309271,0.730904280302801
"17",-0.854864224559295,0.834618290228042,-1.31492630361746,-0.271915206637018,-2.71675215487091,-1.44565572126801,-1.1708675101687,-0.679460839433699,-0.332461690624106,-0.730681466917474,-1.54686711210899,-1.11166877028731,-2.15222865636507,-2.15916752548024,-2.12070427588132,-3.52683935201785,-1.02788938943979,-2.61490925217814,-0.483921432544381,-1.53657301333459,-1.35853241666853,-1.87965002416586,-0.812212041873454,0.121599096927457,-1.9510255065082,-2.52532356298654,-2.3167683132831,-1.51351307053414,-2.38267834479304,-1.07064063480349,-0.0330215500067585,2.48815559945006,0.410598917736382,1.12462820053255,2.65080589559275,0.91197789116207,2.18737550659178,0.65868477721984,1.71913917061258,0.678729657417893,2.8375515161989,0.860163869474854,1.57950864459631,2.18505529015297,0.267405053791968,2.15057362117621,2.13448949478882,1.42480269298603,2.56104393164462,2.30224139242911,0.503396780601365,-0.637810648496045,2.04398625100132,0.951855200749201,2.24770766779764,1.27772424207348,0.97586527163617,2.21409867176814,1.89629914212017,0.0794482733948009
"18",-3.34302073008674,0.156207052728088,-1.06592282401396,-0.745649457806535,-1.57718458904622,-0.946118877097114,-1.21156270553864,-1.30423682104235,-0.837921541354461,-1.47308964666381,-0.16181477897454,-1.72885677268506,-1.29652975478305,-1.32185032764511,-0.0773536067735122,-2.86432976081536,-2.24698081871802,-1.92827398672989,-0.00705188545407412,-1.21264216661054,-0.477047897600389,-1.67498645860861,-1.40997534529463,-0.82225964088772,-0.165483189600096,-1.42528034143076,-1.4282076554575,-1.09280334765648,-1.64846084202369,-1.4096227857882,1.19899250519175,0.813426266921234,2.75583512291965,1.28114237248264,1.87363620475534,0.81460747772311,0.557890470104391,0.850759523155825,3.13015502829387,0.538343910450139,1.60679417573286,-0.53003991638301,1.43930611626736,2.73799026102784,1.42114034795853,2.28809256018639,1.15361465784477,0.684188722063737,1.18558719651786,0.411883466694931,0.165047124598876,0.467984113958865,1.401064403764,1.4723567317686,0.409810008914672,0.636732735229129,1.6431266711918,0.644369011245627,2.25018184764823,1.44429238522996
"19",-0.523822587112241,-1.4608788477764,-0.788655009765744,-1.33881838418207,-0.359399084341439,-0.689779647807777,-0.861063801320864,-2.73293580621261,-0.456126193680317,-1.30044168632465,-2.1466945315455,-0.85403052891627,-1.54792485050104,-0.508846869176804,0.353967073132164,-2.3871160462729,-1.27689670157081,-2.4079779954584,-0.462527342349558,-1.00824214453154,-0.193255932149853,-1.13793428207069,-1.24304210978603,-1.02151452355978,-3.47622366412178,-1.92931882589388,-0.483983769156164,-0.133915838375605,-2.35915139384718,-1.40315047776934,1.50566073273833,2.62610245520744,1.96519311336319,1.55124510004671,0.968632504866559,0.0999591774104004,2.62872213255843,2.51379617910299,-0.341078619738784,0.474859632142039,1.82515511042573,1.50122418310365,1.98168069313639,1.2294310854608,0.365572574616931,1.6756976424246,0.443623514696105,0.839222919295838,1.85705663826841,-0.626027736152679,1.40460744765992,0.651468388013478,2.2842015089605,-0.094423530787158,1.00812569871601,1.6835299778319,1.30247818757095,1.88257363274141,-0.104596159383635,1.03600761814862
"20",-1.78014015427043,-2.33376964684928,-1.7657140792536,-2.8402507494331,-1.40923200225772,-1.86262709785575,-0.755191032323941,-1.28124852121626,-1.18662941725546,-0.288191677211599,-2.51579146698556,-1.0638160277822,-1.16093156787454,-0.749617764487896,-1.46424069958157,-2.89643844068793,-0.398901047750248,-0.686685188813548,-0.886201573505166,-0.578071112332842,-1.21221604208708,-1.29638690374349,-1.4571384663359,-3.10648519830837,-3.08636293742333,-0.626590108525315,-1.0804967429752,-0.862948449619914,-0.990921829789514,-1.12386322960044,0.771962022157109,1.73420268486675,1.07894327460366,1.22947487240567,0.877758310197606,2.09050997971577,0.228095036137966,2.79645712583439,0.587587731466701,0.839217356674877,2.337681402076,0.878039281393005,2.34539945035401,1.6783732574029,1.14297428370615,0.653245427730652,2.27178093701058,1.7984553470913,1.57716879845608,2.93067912364344,0.150008101849974,0.58654692712374,0.119437297721928,1.74692144649897,2.44239399460331,0.28325465611284,0.465274607759518,2.56641703155924,1.27666236411245,3.2621770458706
"21",-1.03228596706844,-0.674868824780892,-1.02778839505278,-0.485579578634111,0.659725210939062,1.81504064869356,-0.566355107066607,-0.280878129278584,0.899186173076163,0.747139661404653,-1.19344843863541,-0.978576433743065,2.3405997209641,1.51747175479529,-0.323398821666271,0.455120778214768,-0.71418804793378,0.481850755556505,-0.832686308352814,1.1469181459431,-0.512089878303502,-0.157022472123656,0.292097219873659,1.11849341971616,1.33691041174483,0.165544500320545,-0.164609273797352,1.04760807967688,0.00585943791641759,-0.488834303679107,-1.57679094903158,-0.643269879961549,1.24173421412423,0.689360909833142,-0.432534825417718,-0.0718620101557345,-1.56074534058385,-1.64293008213293,-0.103225201423993,-1.54935986916077,0.196644364938377,-0.268420568230923,0.805390480699925,0.645239932561053,0.137309780640223,-0.388142236693728,-0.897111817274358,-0.392034083099725,-0.00893418147304532,-0.528740197867866,2.07904204102276,1.10082262413825,0.335182994724168,-0.499371635712026,-0.0460196236577408,0.498753598601782,0.869909232856306,0.934114572274736,-0.71348802714109,-2.80748015611567
"22",-0.322880327618918,0.151978296195907,1.15827976312887,-0.594775866099097,0.854099964827203,0.181519006668202,-1.09860400405934,-0.20725192648122,1.27560911535392,0.885356833083609,0.637391611225895,-0.896219291780092,-1.22950908421886,-0.717893167855473,-0.433944243382291,-1.09783376271663,-0.426511482848583,0.316979280313065,0.624654947997071,0.174255403979009,3.18561203035791,-0.574701898104361,-0.608772345997639,-0.455759028007478,-0.919698197013277,1.00480266880951,0.282914831808201,-0.631215700595156,-0.974365863919989,-0.640842869300132,-0.735457829824942,0.469407323386839,-0.189496353098874,-0.440673955338156,-0.468643973776456,-1.49046340339209,-2.05091885851262,3.31618919539643,-2.24111041334439,0.00613295456070213,0.620585278497016,2.07926781543166,-1.18253802017381,1.08867659534975,1.06421813310261,-0.672978485167956,-0.152969586188272,-1.0902556644982,-0.639716576190902,1.03545118769176,-1.93040081286046,1.38212162141372,-0.444387734287086,2.23262340972206,-0.0790323108755156,1.4782729480434,-0.803309361272251,1.10940961010478,-0.713053944190702,0.540376516542125
"23",-1.06033253298114,-0.28101996313627,-0.383978472627451,0.0128263480876309,1.63672674418904,0.0919877737849894,0.992456971401008,-1.21588731172958,1.93191993078174,2.34859861055643,-0.117248027013122,0.265265600065667,-0.339797724583701,1.0818085308165,0.0349083931791202,-2.19887517000287,-1.18209883513315,0.40813668747174,0.465937787744391,-0.110498756221076,0.702357446576528,-3.08218897447262,0.242683166986112,-1.43781816938892,1.20937893390502,2.02417278430745,0.759590282377601,-0.342168257862683,-0.808545628570082,-1.49003278632992,-0.594814071329781,-0.738842610962825,0.528934196962137,1.09501684382828,-0.271012024169423,-0.626468712068116,1.06972219026669,2.54361456970388,-0.0655480806340553,0.597518074282956,-0.308808302806165,0.835363198544657,0.119453281870061,-0.89313851129467,-0.600919178570938,-0.559034450955724,0.81825766384708,-1.23736642618614,-0.371875928196312,0.589725385798918,0.474464122726217,-0.956129033960962,0.167410810417605,-0.630666143598782,-0.934198791738515,1.22843354329451,1.27491239751482,-2.2421551430637,0.385535540054421,-0.855649791754495
"24",-0.806846377430398,-0.425497747536991,-0.943468010792631,1.22224352952756,-0.0219384148642955,1.19431163132926,0.673106154467066,0.420702895690667,-0.106350202888322,0.58646071555483,0.711862773681242,1.5610967606123,-0.59471459788299,0.958592861801962,0.0189490855617973,-0.715523913219707,0.276397048310097,0.479290598239682,0.556295105567653,1.31670798406932,1.34262015673988,1.79070035219445,-1.00931117296,-0.279751813052588,-0.246205348895363,0.0627003835857266,-0.218469106387621,1.00721373628699,-1.14003634156745,0.768316322128749,-0.280536432556276,-0.611939205369193,0.450239251875843,-0.115637959909881,1.14492560145901,-1.18328870878535,0.226916963166198,-0.603276982794877,-0.671124186051689,-1.36105384017316,0.0468809172568888,-0.306361351826579,-0.47704256838822,0.81775104520971,-0.453295436462818,0.404870445730719,-0.489267263465186,0.59107759522543,-2.02648211626227,1.5797809521063,-2.07428235486942,0.463480317563327,1.24744282278626,-2.96558497718814,-0.0109445437491122,0.227037364645761,-1.05813277502762,-1.35131795179406,0.763894647494871,-0.364184317717341
"25",-0.593599471634894,-0.920178771050653,-0.204839772726734,2.32451877004546,-0.0205421099665367,-0.687026425104897,-1.47772674111434,-1.00751664409267,-2.21761129411804,0.238820953599669,-0.236266625342722,1.11605680488528,1.54383522304682,-0.131043335688492,0.321474183979933,-0.359195455260444,0.456239578603385,0.670796288184879,0.455084841786619,0.195973913819947,-0.306240844452962,1.8218640044574,0.231586671489119,-0.095338363577941,0.459215474577286,-0.50317685598402,0.487244995160237,0.0326469801524661,0.467814058406905,0.0783721642158863,1.65432497734604,0.80582440283202,0.454478228624688,-1.7242542203218,-2.29691983648373,1.07052830882878,-0.0989820937341635,-0.0329421089925715,2.267042564794,-1.38166082537864,0.0710824235418212,-1.87200662330896,0.0255822981015681,-1.67750726995456,0.15543333521047,0.940703161607118,-0.335770027694336,-2.30184758112469,1.30989481271331,-0.0106507883329466,-0.462883120973553,-1.13832812981547,0.535233278237192,1.40352509708577,-0.612825788484842,0.365116431028577,0.779424898959906,0.612906454103658,0.411596732951035,-1.05736118766163
"26",-1.49492785595486,0.146737729978638,-0.00541043956099393,1.73934651377133,-1.56147190435471,-0.258573169137154,0.0966180039382715,-0.0344565266548515,0.22329145938155,-2.01886765578806,-0.400126647425254,-0.432802018830536,-0.577719468102719,-0.784161238034327,-0.554913486258698,1.04855092856567,0.84011280601164,-1.77689610188666,-0.010072589922446,1.76961743358104,0.153807827732964,-0.909316286931674,1.298602875454,1.25097232745371,1.0050443444168,-0.631751271731146,-0.953807452298406,-1.48847926089582,0.762774302601659,0.108141221360211,-0.485005075650438,-0.283855940551244,-0.404998774921553,0.0920450854041549,-0.510080373622783,2.73466991164967,-0.101847932224336,-0.471781900749114,-2.7262107590958,2.42376256489802,-0.447967582744731,-0.0948760159361978,1.1091278101767,2.26866900017765,1.08913993252088,-0.264812232231197,0.632074596190634,-0.225150118775466,-1.40334537442049,-0.108679073385429,1.67610273894518,-0.365314921900062,-0.437871239004586,-0.406886926891286,-1.60767406215473,0.61326846372623,1.44956207546836,-0.719015343404595,-0.343078875615449,0.770165943642837
