"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1",1.28250636306512,1.28250636310796,1.28250636323321,1.28250636405412,1.28250636369469,1.28250636814499,1.28250636362786,1.2825063634045,1.28250636361403,1.28250636299758,1.28250636360226,1.28250636338853,1.28250636515997,1.28250636301478,1.2825063631344,-1.16925488834466,-1.16925487600887,-1.16925489926836,-1.16925473836172,-1.16925481537494,-1.16925483959306,-1.16925484330575,-1.16925488592142,-1.16925487973929,-1.16925487577057,-1.16925486405825,-1.16925484988046,-1.16925485561695,-1.16925488826555,-1.16925486012801,-1.20441077256277,-1.20439045644891,-1.20440197330732,-1.20441368530445,-1.20439506071598,-1.20440549500515,-1.20441355197716,-1.20435639974258,-1.2044089225911,-1.20441003969403,-1.20440463678295,-1.20440906115761,-1.20440792364745,-1.20440499169976,-1.20445923022677,1.09115463738747,1.09115463563835,1.0911546949496,1.09115463678273,1.0911546266006,1.09115464208119,1.09115463789523,1.09115463690644,1.09115463931274,1.09115463666947,1.09115462670017,1.09115463793552,1.09115463999852,1.09115463734347,1.09115463705634
"2",1.10195023071069,1.1019502306955,1.10195023073888,1.10195023148665,1.10195023128703,1.10195023528432,1.10195023117661,1.1019502321111,1.10195023126769,1.10195023058107,1.10195023068553,1.10195023081746,1.10195023413611,1.10195023064955,1.10195023071606,-1.20773207879016,-1.20773206364689,-1.20773208412611,-1.20773194658033,-1.20773200892916,-1.20773202945561,-1.20773203511138,-1.20773207228908,-1.2077320941634,-1.20773206349273,-1.20773205237735,-1.20773204051325,-1.20773204581893,-1.20773207456947,-1.2077320513653,-1.14011362938201,-1.1401159744355,-1.14009329815594,-1.14011295863775,-1.14010814350189,-1.14011988290302,-1.14011299631738,-1.14008758898706,-1.14011221506064,-1.14011364616448,-1.14011576834,-1.14011792483688,-1.14011322576251,-1.14011645449022,-1.14009171550225,1.24589151194108,1.24589150967032,1.24589154794824,1.24589151018958,1.2458915039934,1.24589151478336,1.24589151125914,1.24589151049451,1.24589151213069,1.24589151060175,1.24589150232856,1.24589151124872,1.24589151328792,1.24589151082281,1.24589151066237
"3",1.40949966410639,1.40949966408185,1.40949966392161,1.40949966380919,1.40949966364631,1.40949966156138,1.409499663823,1.40949966246354,1.40949966374469,1.40949966405094,1.40949966438194,1.40949966393051,1.40949966343816,1.40949966406736,1.40949966412782,-1.23530998111557,-1.23530999165876,-1.23530997926334,-1.23531004912149,-1.23531001853181,-1.23531000782502,-1.23531000381564,-1.23530998566873,-1.23530998216632,-1.23530999009288,-1.2353099953498,-1.23531000220201,-1.23530999929426,-1.2353099840458,-1.23530999710831,-1.26545241992465,-1.26545057531975,-1.26544186442114,-1.26545459469986,-1.26545381127105,-1.26546296889787,-1.26545066314952,-1.2654334096365,-1.26545009794335,-1.26545223547626,-1.26545741444001,-1.26545409828972,-1.2654528717711,-1.26545550976091,-1.26548658956086,1.09126427171771,1.09126426885057,1.09126435869127,1.09126427052838,1.09126425523827,1.09126427836497,1.0912642723555,1.09126427076833,1.0912642744602,1.09126427050213,1.09126425481198,1.091264272294,1.0912642756179,1.09126427141972,1.09126427104664
"4",1.42606188226988,1.42606188228821,1.42606188273573,1.42606188540269,1.4260618844442,1.42606190077889,1.42606188415749,1.42606188653982,1.42606188429179,1.42606188186663,1.42606188351474,1.42606188293936,1.42606188549221,1.42606188201843,1.4260618824117,-1.2085558397894,-1.20855578791282,-1.20855587423995,-1.20855527589044,-1.20855554840729,-1.20855564740838,-1.20855567266775,-1.2085558228235,-1.20855583706444,-1.20855578374871,-1.20855574107129,-1.20855568602078,-1.20855570984392,-1.20855583144489,-1.20855571775107,-0.928911121272788,-0.928927398079448,-0.928900512128133,-0.928915249577868,-0.928897780989911,-0.9288954703076,-0.928909028501545,-0.928777882352803,-0.928907264205887,-0.928911056070162,-0.928900981779025,-0.928907312261066,-0.928906887046907,-0.928901195779079,-0.928835995209956,0.711387500258555,0.711387494408197,0.711387700200558,0.711387498106374,0.711387463046912,0.711387507436846,0.711387501495846,0.711387498624885,0.71138750707929,0.711387498067396,0.711387462352222,0.711387501175882,0.711387508581892,0.711387500253129,0.711387499407069
"5",1.29304301724514,1.29304301723465,1.29304301696637,1.29304301465535,1.29304301544503,1.29304300181553,1.29304301569102,1.29304301361217,1.29304301555533,1.29304301763377,1.29304301670909,1.2930430168576,1.29304301441846,1.29304301744273,1.29304301710171,-1.10139439670204,-1.10139444415741,-1.1013943702234,-1.1013948873855,-1.10139462493369,-1.10139456673082,-1.10139453983638,-1.10139441066747,-1.10139437763665,-1.10139444265769,-1.10139448151387,-1.10139452859758,-1.10139450769042,-1.10139440530627,-1.10139449976428,-1.26990954069393,-1.26992155116798,-1.26990471464316,-1.26991075390064,-1.26992369527042,-1.2699186676046,-1.26991444831493,-1.27001104134343,-1.26991164935646,-1.26991439084129,-1.26992487881637,-1.26992414506888,-1.26991623867972,-1.26992213888849,-1.2699676341901,1.07827784835429,1.07827784998331,1.07827785085363,1.07827785021904,1.07827784939617,1.07827784592684,1.07827784941401,1.07827784991703,1.07827784969224,1.0782778495037,1.07827785259028,1.07827784925284,1.07827784931702,1.07827785000245,1.07827784977709
"6",1.57762368439379,1.5776236843194,1.57762368410664,1.57762368174626,1.57762368260834,1.57762366991598,1.57762368284101,1.57762368137109,1.57762368271605,1.5776236846377,1.5776236834421,1.57762368379855,1.57762368065663,1.57762368447925,1.57762368445441,-1.66524142214455,-1.66524146529903,-1.66524139871314,-1.6652418511304,-1.66524163373583,-1.66524156957721,-1.66524153695558,-1.6652414362381,-1.66524142594041,-1.66524146480229,-1.66524149692046,-1.66524153943027,-1.6652415202073,-1.66524143122554,-1.66524151592421,-1.05187907502867,-1.05184952550215,-1.05185157688728,-1.05188471143966,-1.0518630998579,-1.05188195577393,-1.0518807656397,-1.05198994420862,-1.05187887439498,-1.05188035371584,-1.0518693253322,-1.05186432662707,-1.0518759711812,-1.05187181787379,-1.05201911725248,1.1395072097972,1.13950721831785,1.1395068822273,1.13950721219458,1.13950726976715,1.13950720013565,1.13950720728851,1.13950721151085,1.13950719778823,1.13950721259852,1.13950726944268,1.1395072078115,1.13950719554177,1.13950720880361,1.13950721024724
"7",1.15582103092753,1.15582103088176,1.15582103095634,1.15582103110442,1.15582103107328,1.15582103247018,1.15582103105837,1.15582103179161,1.15582103098942,1.15582103082907,1.15582103099323,1.15582103085282,1.155821029281,1.15582103085725,1.15582103092052,-1.04931414298788,-1.04931413989774,-1.04931414735146,-1.04931406789761,-1.04931412144453,-1.04931411538007,-1.0493141259615,-1.04931414351594,-1.04931415096226,-1.04931413862736,-1.04931413377368,-1.04931412514783,-1.04931412932459,-1.04931414176967,-1.04931412624404,-1.24999509439951,-1.24996727766473,-1.24997392530765,-1.24999451117744,-1.24998660182832,-1.24999076985253,-1.24999162211191,-1.25006777056807,-1.2499923083591,-1.24999212512909,-1.24998701455052,-1.24998102061666,-1.24999133254182,-1.24998820637969,-1.24998728378258,1.14348555714187,1.14348555727697,1.14348554707138,1.14348555708758,1.1434855588277,1.14348555763228,1.14348555701964,1.14348555708194,1.14348555664786,1.1434855571109,1.14348555884359,1.14348555699299,1.14348555679764,1.14348555701369,1.14348555702294
"8",1.0875177706449,1.08751777068238,1.0875177707054,1.08751777109745,1.0875177708604,1.08751777182277,1.08751777080909,1.08751777199133,1.0875177708025,1.08751777063675,1.08751777230217,1.08751777073657,1.08751776944008,1.0875177706477,1.08751777061712,-1.42440115214227,-1.42440115903138,-1.42440115759101,-1.42440109714715,-1.42440115312432,-1.42440113941213,-1.42440115486498,-1.4244011574815,-1.42440116609846,-1.42440115490505,-1.4244011474974,-1.42440114551581,-1.42440114900354,-1.42440115467611,-1.42440114666596,-0.756376830005752,-0.756366116462133,-0.756348424002929,-0.756379311572128,-0.756354318971725,-0.756363582228214,-0.756373767803708,-0.756343572045339,-0.756370099547716,-0.756372179235799,-0.756355411809749,-0.7563523682411,-0.756367332391285,-0.756357788968997,-0.756467754799248,1.09325330823791,1.09325331322047,1.09325315728043,1.09325331056732,1.0932533371163,1.09325330373213,1.09325330820886,1.09325331006957,1.09325330373203,1.09325331042584,1.09325333781563,1.09325330834701,1.09325330242268,1.09325330876216,1.09325330950796
"9",1.14649459386363,1.14649459389512,1.14649459381111,1.14649459254559,1.14649459313952,1.14649458703054,1.14649459321177,1.14649459225121,1.14649459323518,1.1464945940611,1.1464945934187,1.146494593555,1.14649459218527,1.1464945940092,1.14649459393645,-1.04381395116253,-1.04381397426306,-1.04381393817306,-1.0438141579148,-1.04381404482826,-1.04381401744377,-1.04381401931298,-1.04381395556191,-1.04381395038126,-1.04381396898523,-1.04381398334992,-1.04381400494013,-1.04381399867516,-1.0438139524118,-1.04381399117422,-1.26962115842456,-1.26963031248487,-1.26961857564625,-1.26962144731643,-1.2696225681218,-1.26962859903098,-1.26961829132354,-1.26965952161499,-1.26962082397596,-1.26962406813345,-1.26962476665796,-1.26962121846782,-1.26962159998878,-1.2696259356331,-1.26968370071516,1.16694890455019,1.16694890275242,1.16694896051409,1.16694890374541,1.16694889393493,1.16694890464475,1.16694890460634,1.16694890392296,1.16694890630462,1.16694890380262,1.16694889353255,1.16694890462453,1.16694890649696,1.16694890438176,1.16694890415016
"10",1.29908980821705,1.29908980823426,1.29908980836505,1.29908980933651,1.29908980898049,1.29908981444952,1.29908980885868,1.2990898092673,1.29908980895594,1.29908980812221,1.29908980841046,1.29908980848132,1.29908980877789,1.29908980817025,1.29908980812804,-1.29780415490914,-1.29780413665445,-1.29780416725171,-1.29780396382436,-1.29780405265691,-1.29780408560799,-1.29780409811546,-1.29780414909878,-1.29780418101893,-1.29780413529951,-1.29780412274629,-1.29780410166728,-1.29780411072783,-1.29780415355669,-1.29780411218438,-1.30809556635622,-1.30810515625821,-1.30808193865786,-1.30809403387382,-1.30809282368555,-1.30809064998129,-1.30809700584791,-1.30808233994208,-1.30809936293329,-1.30809616272122,-1.30809279879335,-1.30809455781306,-1.30809563000215,-1.30809349166717,-1.30804298280739,1.30680459803109,1.30680459455007,1.30680474930192,1.30680459760512,1.30680457081937,1.30680460811198,1.30680460000791,1.30680459777291,1.3068046039964,1.30680459702287,1.30680457226149,1.30680459991957,1.30680460533832,1.30680459896686,1.30680459819939
